Gene	S1	S2	S2/S1_log2FC
NM_153522	0.0	0.0	0.0
NM_153521	55.04556	66.24293	0.26278250357
NM_153520	0.03014909	0.0	-0.0428531489019
NM_153527	0.6082359	0.14750811	-0.486974690193
NM_153526	18.87125	27.63788	0.527242068875
NM_153525	8.158855	7.963332	-0.0311321154001
NM_153524	0.0	0.0	0.0
NM_153529	9.009834	5.1474025	-0.703369195706
NM_153528	0.12412805	0.2188805	0.11675030689
NM_001195540	0.0	0.0	0.0
NM_001195544	0.03014909	0.01363937	-0.0233086835955
NM_001014390	12.48895	11.947845	-0.059066051011
NM_001199433	0.43268225	0.30071675	-0.139411845954
NM_001014397	0.8546829	1.11150435	0.187098672725
NM_001199431	0.0	0.0	0.0
NM_001014395	0.0	0.0	0.0
NM_001111296	0.0	0.0	0.0
NM_001014398	0.04255322	0.059320805	0.0230185297667
NM_001014399	0.0	0.0	0.0
NM_001111293	0.0	0.11705386	0.159698748652
NM_001111292	0.0	0.0	0.0
NM_001111291	0.0	0.0	0.0
NM_001111290	0.0	0.0	0.0
NM_001270642_1	0.0	0.0	0.0
NM_001270642_3	0.0	0.0	0.0
NM_001270642_2	0.0	0.0	0.0
NM_001267717	0.0	0.0	0.0
NR_046307	0.0	0.0	0.0
NR_046306	0.10285142	0.015227145	-0.119435889716
NR_046305	0.0	0.0	0.0
NR_046304	0.04255322	0.015227145	-0.0383184825073
NR_046303	0.02127661	0.015227145	-0.00857111979755
NR_046302	0.0	0.0	0.0
NM_001267715	0.0	0.0	0.0
NM_001267710	0.12412805	0.0	-0.168806383048
NM_001104578	0.0	0.0	0.0
NM_001267711	0.0	0.0	0.0
NM_011858	85.764365	47.82703	-0.829422609023
NM_011859	27.374065	16.97575	-0.658520887287
NM_011856	1.0178323	1.7440425	0.443496547785
NM_011857	0.0	0.0	0.0
NM_011854	7.7812165	8.6165115	0.131092818296
NM_011855	0.47523545	0.17002355	-0.33440766097
NM_011852	0.04255322	0.056145255	0.0186872348669
NM_011850	2.252049	1.4369745	-0.416257840198
NM_011851	21.185235	51.803475	1.25103304138
NM_172265	23.12339	31.258745	0.419257652888
NM_172264	0.0	0.0	0.0
NM_172267	0.0	0.0	0.0
NM_172266	0.06382985	0.08977512	0.0347630358846
NM_172261	66.677165	51.559345	-0.364721838395
NM_172260	38.39604	35.053605	-0.1279070988
NM_172263	0.2358519	0.3679764	0.14653747514
NM_172262	25.197205	20.921715	-0.257052228753
NM_172269	17.415225	20.656295	0.233887420643
NM_172268	37.5436	45.688745	0.276583482574
NM_001159569	0.0	0.0	0.0
NM_001160019	0.11172391	0.04409366	-0.0905474137487
NM_001160018	0.0	0.0	0.0
NM_013561	0.0	0.0	0.0
NM_001160012	0.0	0.01363937	0.0195444653063
NM_001160017	0.0	0.0	0.0
NM_001030274	0.03014909	0.0	-0.0428531489019
NM_031186	0.6295125	0.2629742	-0.367615250947
NM_031187	0.0	0.01363937	0.0195444653063
NM_031184	75.64693	61.332315	-0.298247712714
NM_031185	247.895	167.57465	-0.562149646309
NM_031182	8.5683645	9.342574	0.112251025806
NM_031183	0.74476805	2.497097	1.00312255618
NM_031180	0.24291519	0.113878285	-0.158136261787
NM_031181	0.38478815	0.2718502	-0.122736526022
NM_031188	0.0	0.0	0.0
NM_031189	0.52666115	0.01363937	-0.590835419053
NR_040581	0.0514257	0.0	-0.0723469042505
